0.000497, 0.00677161
0.000498, 0.00670389
0.000499, 0.00663685
0.0005, 0.00657048
0.000501, 0.00650478
0.000502, 0.00643973
0.000503, 0.00637533
0.000504, 0.00631158
0.000505, 0.00624846
0.000506, 0.00618598
0.000507, 0.00612412
0.000508, 0.00606288
0.000509, 0.00600225
0.00051, 0.00594223
0.000511, 0.0058828
0.000512, 0.00582398
0.000513, 0.00576574
0.000514, 0.00570808
0.000515, 0.005651
0.000516, 0.00559449
0.000517, 0.00553854
0.000518, 0.00548316
0.000519, 0.00542833
0.00052, 0.00537404
0.000521, 0.0053203
0.000522, 0.0052671
0.000523, 0.00521443
0.000524, 0.00516228
0.000525, 0.00511066
0.000526, 0.00505956
0.000527, 0.00500896
0.000528, 0.00495887
0.000529, 0.00490928
0.00053, 0.00486019
0.000531, 0.00481159
0.000532, 0.00476347
0.000533, 0.00471584
0.000534, 0.00466868
0.000535, 0.00462199
0.000536, 0.00457577
0.000537, 0.00453001
0.000538, 0.00448471
0.000539, 0.00443987
0.00054, 0.00439547
0.000541, 0.00435151
0.000542, 0.004308
0.000543, 0.00426492
0.000544, 0.00422227
0.000545, 0.00418005
0.000546, 0.00413825
0.000547, 0.00409686
0.000548, 0.00405589
0.000549, 0.00401534
0.00055, 0.00397518
0.000551, 0.00393543
0.000552, 0.00389608
0.000553, 0.00385712
0.000554, 0.00381854
0.000555, 0.00378036
0.000556, 0.00374256
0.000557, 0.00370513
0.000558, 0.00366808
0.000559, 0.0036314
0.00056, 0.00359508
0.000561, 0.00355913
0.000562, 0.00352354
0.000563, 0.00348831
0.000564, 0.00345342
0.000565, 0.00341889
0.000566, 0.0033847
0.000567, 0.00335085
0.000568, 0.00331734
0.000569, 0.00328417
0.00057, 0.00325133
0.000571, 0.00321882
0.000572, 0.00318663
0.000573, 0.00315476
0.000574, 0.00312321
0.000575, 0.00309198
0.000576, 0.00306106
0.000577, 0.00303045
0.000578, 0.00300015
0.000579, 0.00297015
0.00058, 0.00294044
0.000581, 0.00291104
0.000582, 0.00288193
0.000583, 0.00285311
0.000584, 0.00282458
0.000585, 0.00279633
0.000586, 0.00276837
0.000587, 0.00274069
0.000588, 0.00271328
0.000589, 0.00268615
0.00059, 0.00265928
0.000591, 0.00263269
0.000592, 0.00260636
0.000593, 0.0025803
0.000594, 0.0025545
0.000595, 0.00252895
0.000596, 0.00250366
0.000597, 0.00247863
0.000598, 0.00245384
0.000599, 0.0024293
0.0006, 0.00240501
0.000601, 0.00238096
0.000602, 0.00235715
0.000603, 0.00233358
0.000604, 0.00231024
0.000605, 0.00228714
0.000606, 0.00226427
0.000607, 0.00224163
0.000608, 0.00221921
0.000609, 0.00219702
0.00061, 0.00217505
0.000611, 0.0021533
0.000612, 0.00213176
0.000613, 0.00211045
0.000614, 0.00208934
0.000615, 0.00206845
0.000616, 0.00204776
0.000617, 0.00202729
0.000618, 0.00200701
0.000619, 0.00198694
0.00062, 0.00196707
0.000621, 0.0019474
0.000622, 0.00192793
0.000623, 0.00190865
0.000624, 0.00188956
0.000625, 0.00187067
0.000626, 0.00185196
0.000627, 0.00183344
0.000628, 0.00181511
0.000629, 0.00179696
0.00063, 0.00177899
0.000631, 0.0017612
0.000632, 0.00174358
0.000633, 0.00172615
0.000634, 0.00170889
0.000635, 0.0016918
0.000636, 0.00167488
0.000637, 0.00165813
0.000638, 0.00164155
0.000639, 0.00162513
0.00064, 0.00160888
0.000641, 0.00159279
0.000642, 0.00157687
0.000643, 0.0015611
0.000644, 0.00154549
0.000645, 0.00153003
0.000646, 0.00151473
0.000647, 0.00149958
0.000648, 0.00148459
0.000649, 0.00146974
0.00065, 0.00145505
0.000651, 0.00144049
0.000652, 0.00142609
0.000653, 0.00141183
0.000654, 0.00139771
0.000655, 0.00138373
0.000656, 0.0013699
0.000657, 0.0013562
0.000658, 0.00134264
0.000659, 0.00132921
0.00066, 0.00131592
0.000661, 0.00130276
0.000662, 0.00128973
0.000663, 0.00127683
0.000664, 0.00126406
0.000665, 0.00125142
0.000666, 0.00123891
0.000667, 0.00122652
0.000668, 0.00121426
0.000669, 0.00120211
0.00067, 0.00119009
0.000671, 0.00117819
0.000672, 0.00116641
0.000673, 0.00115474
0.000674, 0.0011432
0.000675, 0.00113177
0.000676, 0.00112045
0.000677, 0.00110924
0.000678, 0.00109815
0.000679, 0.00108717
0.00068, 0.0010763
0.000681, 0.00106553
0.000682, 0.00105488
0.000683, 0.00104433
0.000684, 0.00103389
0.000685, 0.00102355
0.000686, 0.00101331
0.000687, 0.00100318
0.000688, 0.000993148
0.000689, 0.000983216
0.00069, 0.000973384
0.000691, 0.00096365
0.000692, 0.000954014
0.000693, 0.000944474
0.000694, 0.000935029
0.000695, 0.000925679
0.000696, 0.000916422
0.000697, 0.000907258
0.000698, 0.000898185
0.000699, 0.000889203
0.0007, 0.000880311
0.000701, 0.000871508
0.000702, 0.000862793
0.000703, 0.000854165
0.000704, 0.000845623
0.000705, 0.000837167
0.000706, 0.000828796
0.000707, 0.000820508
0.000708, 0.000812302
0.000709, 0.000804179
0.00071, 0.000796138
0.000711, 0.000788176
0.000712, 0.000780295
0.000713, 0.000772492
0.000714, 0.000764767
0.000715, 0.000757119
0.000716, 0.000749548
0.000717, 0.000742052
0.000718, 0.000734632
0.000719, 0.000727285
0.00072, 0.000720013
0.000721, 0.000712812
0.000722, 0.000705684
0.000723, 0.000698628
0.000724, 0.000691641
0.000725, 0.000684725
0.000726, 0.000677878
0.000727, 0.000671099
0.000728, 0.000664388
0.000729, 0.000657744
0.00073, 0.000651167
0.000731, 0.000644655
0.000732, 0.000638208
0.000733, 0.000631826
0.000734, 0.000625508
0.000735, 0.000619253
0.000736, 0.00061306
0.000737, 0.00060693
0.000738, 0.00060086
0.000739, 0.000594852
0.00074, 0.000588903
0.000741, 0.000583014
0.000742, 0.000577184
0.000743, 0.000571412
0.000744, 0.000565698
0.000745, 0.000560041
0.000746, 0.000554441
0.000747, 0.000548896
0.000748, 0.000543407
0.000749, 0.000537973
0.00075, 0.000532594
0.000751, 0.000527268
0.000752, 0.000521995
0.000753, 0.000516775
0.000754, 0.000511607
0.000755, 0.000506491
0.000756, 0.000501426
0.000757, 0.000496412
0.000758, 0.000491448
0.000759, 0.000486533
0.00076, 0.000481668
0.000761, 0.000476851
0.000762, 0.000472083
0.000763, 0.000467362
0.000764, 0.000462688
0.000765, 0.000458062
0.000766, 0.000453481
0.000767, 0.000448946
0.000768, 0.000444457
0.000769, 0.000440012
0.00077, 0.000435612
0.000771, 0.000431256
0.000772, 0.000426943
0.000773, 0.000422674
0.000774, 0.000418447
0.000775, 0.000414263
0.000776, 0.00041012
0.000777, 0.000406019
0.000778, 0.000401959
0.000779, 0.000397939
0.00078, 0.00039396
0.000781, 0.00039002
0.000782, 0.00038612
0.000783, 0.000382259
0.000784, 0.000378436
0.000785, 0.000374652
0.000786, 0.000370905
